899583662,04/07:20:21,198,61519715
899583722,04/07:20:22,42,52579875
899583782,04/07:20:23,117,60511624
899583842,04/07:20:24,94,57137733
899583902,04/07:20:25,53,63574762
899583962,04/07:20:26,131,59650024
899584022,04/07:20:27,14,61508859
899584082,04/07:20:28,120,53921039
899584142,04/07:20:29,57,60505748
899584202,04/07:20:30,140,55358600
899584262,04/07:20:31,27,60022754
899584322,04/07:20:32,92,56637327
899584382,04/07:20:33,14,60728274
899584442,04/07:20:34,101,60565722
899584502,04/07:20:35,165,60928114
899584562,04/07:20:36,16,59821295
899584622,04/07:20:37,138,57316291
899584682,04/07:20:38,55,58030459
899584742,04/07:20:39,212,60143784
899584802,04/07:20:40,114,58484569
899584862,04/07:20:41,201,62015845
899584922,04/07:20:42,254,70570078
899584982,04/07:20:43,31,64274000
899585042,04/07:20:44,205,74679002
899585102,04/07:20:45,226,69645510
899585162,04/07:20:46,163,72805397
899585222,04/07:20:47,99,69927313
899585282,04/07:20:48,111,71088926
899585342,04/07:20:49,211,72259170
899585402,04/07:20:50,187,74805819
899585462,04/07:20:51,61,72671110
899585522,04/07:20:52,77,71401807
899585582,04/07:20:53,118,76884350
899585642,04/07:20:54,20,79025121
899585702,04/07:20:55,93,82423426
899585762,04/07:20:56,152,89275891
899585822,04/07:20:57,200,91050114
899585882,04/07:20:58,70,88295786
899585942,04/07:20:59,45,85414268
899586002,04/07:21:00,199,84516989
899586062,04/07:21:01,174,80698012
899586122,04/07:21:02,7,84001520
899586182,04/07:21:03,169,80714464
899586242,04/07:21:04,35,82950139
899586302,04/07:21:05,219,85686975
899586362,04/07:21:06,20,83390171
899586422,04/07:21:07,246,81406210
899586482,04/07:21:08,205,78713647
899586542,04/07:21:09,148,76907552
899586602,04/07:21:10,82,77931223
899586662,04/07:21:11,7,82306096
899586722,04/07:21:12,198,76699400
899586782,04/07:21:13,166,75692961
899586842,04/07:21:14,185,73345982
899586902,04/07:21:15,97,82230773
899586962,04/07:21:16,41,80408443
899587022,04/07:21:17,159,74173802
899587082,04/07:21:18,218,76690610
899587142,04/07:21:19,80,82152635
899587202,04/07:21:20,178,78151184
899587262,04/07:21:21,12,74718569
899587322,04/07:21:22,19,67687102
899587382,04/07:21:23,226,80105329
899587442,04/07:21:24,246,74383391
899587502,04/07:21:25,90,80109144
899587562,04/07:21:26,49,76758743
899587622,04/07:21:27,225,80523991
899587682,04/07:21:28,195,79393687
899587742,04/07:21:29,251,80530987
899587802,04/07:21:30,147,77505377
899587862,04/07:21:31,84,73040755
899587922,04/07:21:32,144,72285022
899587982,04/07:21:33,37,75125562
899588042,04/07:21:34,176,79401399
899588102,04/07:21:35,244,81755214
899588162,04/07:21:36,48,70589065
899588222,04/07:21:37,147,74978729
899588282,04/07:21:38,255,75323156
899588342,04/07:21:39,101,70220815
899588402,04/07:21:40,207,68992845
899588462,04/07:21:41,43,68480327
899588522,04/07:21:42,241,67519687
899588582,04/07:21:43,224,68689384
899588642,04/07:21:44,28,67535782
899588702,04/07:21:45,160,63622003
899588762,04/07:21:46,133,62568788
899588822,04/07:21:47,212,77914922
899588882,04/07:21:48,109,68210498
899588942,04/07:21:49,100,64556782
899589002,04/07:21:50,113,66080234
899589062,04/07:21:51,156,67630942
899589122,04/07:21:52,172,65113855
899589182,04/07:21:53,127,73548978
899589242,04/07:21:54,115,62200084
899589302,04/07:21:55,208,63734416
899589362,04/07:21:56,156,66198275
899589422,04/07:21:57,57,63518636
899589482,04/07:21:58,194,52993014
899589542,04/07:21:59,193,56481248
