,time,cpu,arrival_rate
44,1970-01-01 16:44:00,0.038938187280701836,228
45,1970-01-01 16:45:00,0.03206075089820365,167
46,1970-01-01 16:46:00,0.0335678782608696,115
47,1970-01-01 16:47:00,0.03046650648148152,108
48,1970-01-01 16:48:00,0.03577063291139249,158
49,1970-01-01 16:49:00,0.03233948904109593,146
50,1970-01-01 16:50:00,0.02724859090909092,88
51,1970-01-01 16:51:00,0.029020616304347834,92
52,1970-01-01 16:52:00,0.037036114617169325,431
53,1970-01-01 16:53:00,0.03486673906249998,320
54,1970-01-01 16:54:00,0.017411253561253552,351
55,1970-01-01 16:55:00,0.03237567153284677,137
56,1970-01-01 16:56:00,0.032511386503067535,163
57,1970-01-01 16:57:00,0.03020408965517247,145
58,1970-01-01 16:58:00,0.02755988990825691,109
59,1970-01-01 16:59:00,0.030601806763285045,207
60,1970-01-01 17:00:00,0.060627229582747376,2133
61,1970-01-01 17:01:00,0.03715255260804915,3355
62,1970-01-01 17:02:00,0.037281757129942174,4425
63,1970-01-01 17:03:00,0.030676431728852677,9058
64,1970-01-01 17:04:00,0.025466890510082815,843
65,1970-01-01 17:05:00,0.03531001612284042,521
66,1970-01-01 17:06:00,0.027893320297029792,202
67,1970-01-01 17:07:00,0.022480262295082078,244
68,1970-01-01 17:08:00,0.020588445205479474,146
69,1970-01-01 17:09:00,0.03247684682539686,126
70,1970-01-01 17:10:00,0.030369687943262443,141
71,1970-01-01 17:11:00,0.03858700000000006,132
72,1970-01-01 17:12:00,0.019800222636103308,349
73,1970-01-01 17:13:00,0.033492328431372606,204
74,1970-01-01 17:14:00,0.030962883333333458,240
75,1970-01-01 17:15:00,0.03566454271356795,199
76,1970-01-01 17:16:00,0.04315189847715714,591
77,1970-01-01 17:17:00,0.040693755968169446,754
78,1970-01-01 17:18:00,0.04047887729196041,709
79,1970-01-01 17:19:00,0.04482862799999988,750
80,1970-01-01 17:20:00,0.04669528442714132,899
81,1970-01-01 17:21:00,0.04560386933045372,926
82,1970-01-01 17:22:00,0.04667538521400767,771
83,1970-01-01 17:23:00,0.04585344362318814,690
84,1970-01-01 17:24:00,0.046113929570747086,629
85,1970-01-01 17:25:00,0.060410304455445984,1212
86,1970-01-01 17:26:00,0.043974240493827185,405
87,1970-01-01 17:27:00,0.03773938506666662,375
88,1970-01-01 17:28:00,0.029710863544303683,395
89,1970-01-01 17:29:00,0.033000111498258,287
90,1970-01-01 17:30:00,0.03379640358744403,223
91,1970-01-01 17:31:00,0.035467445783132615,166
92,1970-01-01 17:32:00,0.02658830373831783,214
93,1970-01-01 17:33:00,0.03588892477876114,226
94,1970-01-01 17:34:00,0.0360629245637594,2235
95,1970-01-01 17:35:00,0.02726044945652183,184
96,1970-01-01 17:36:00,0.021009834355828254,163
97,1970-01-01 17:37:00,0.03211785267175577,131
98,1970-01-01 17:38:00,0.0647633359269937,1041
99,1970-01-01 17:39:00,0.031957267175572575,131
100,1970-01-01 17:40:00,0.03149242364532027,203
101,1970-01-01 17:41:00,0.02282782500000006,160
102,1970-01-01 17:42:00,0.028718722891566306,166
103,1970-01-01 17:43:00,0.01278049209138851,569
104,1970-01-01 17:44:00,0.03460599921212137,1650
105,1970-01-01 17:45:00,0.05929664299312632,1891
106,1970-01-01 17:46:00,0.025929671052631595,152
107,1970-01-01 17:47:00,0.03870241726618709,278
108,1970-01-01 17:48:00,0.038741090804597714,261
109,1970-01-01 17:49:00,0.020742450160771773,311
110,1970-01-01 17:50:00,0.027532470588235297,85
111,1970-01-01 17:51:00,0.027617762244897977,98
112,1970-01-01 17:52:00,0.02958378260869568,92
113,1970-01-01 17:53:00,0.024825870129870115,77
114,1970-01-01 17:54:00,0.022229508771929817,114
115,1970-01-01 17:55:00,0.02033115666666667,30
116,1970-01-01 17:56:00,0.027994868852459037,122
117,1970-01-01 17:57:00,0.029643287058823558,85
118,1970-01-01 17:58:00,0.04518852854511969,1086
119,1970-01-01 17:59:00,0.02087781428571432,140
