,time,cpu,arrival_rate
110,1970-01-01 21:50:00,0.017271674277016758,657
111,1970-01-01 21:51:00,0.007308113556067259,2604
112,1970-01-01 21:52:00,0.027568200813008155,123
113,1970-01-01 21:53:00,0.023384473684210514,76
114,1970-01-01 21:54:00,0.043268128755364774,466
115,1970-01-01 21:55:00,0.035190357142857176,84
116,1970-01-01 21:56:00,0.05913335664335675,143
117,1970-01-01 21:57:00,0.0324219138010087,2181
118,1970-01-01 21:58:00,0.02171992771535583,267
119,1970-01-01 21:59:00,0.028700802631578932,76
