,time,cpu,arrival_rate
49,1970-01-01 08:50:00,0.019455693421052616,76
50,1970-01-01 08:51:00,0.026889463716814194,113
51,1970-01-01 08:52:00,0.031159829596412697,446
52,1970-01-01 08:53:00,0.02408154347826088,92
53,1970-01-01 08:54:00,0.024987361772151596,1185
54,1970-01-01 08:55:00,0.01423972197452228,314
55,1970-01-01 08:56:00,0.024101623762376234,101
56,1970-01-01 08:57:00,0.02454933398058226,1133
57,1970-01-01 08:58:00,0.024432958653846155,104
58,1970-01-01 08:59:00,0.024700405877192702,1140
59,1970-01-01 09:00:00,0.025076673168578714,1133
60,1970-01-01 09:01:00,0.021599514563106808,103
61,1970-01-01 09:02:00,0.02639739130434785,92
62,1970-01-01 09:03:00,0.02530946705882352,85
63,1970-01-01 09:04:00,0.019151583333333323,72
64,1970-01-01 09:05:00,0.024837632052401453,1145
65,1970-01-01 09:06:00,0.02687849625312202,1201
66,1970-01-01 09:07:00,0.031135802325581417,172
67,1970-01-01 09:08:00,0.031017028807947062,302
68,1970-01-01 09:09:00,0.02312813255813952,86
69,1970-01-01 09:10:00,0.024750718804920635,1138
70,1970-01-01 09:11:00,0.02699741818727515,1666
71,1970-01-01 09:12:00,0.03109947554112554,462
72,1970-01-01 09:13:00,0.02457804141501267,1159
73,1970-01-01 09:14:00,0.02224107142857141,84
74,1970-01-01 09:15:00,0.02104693617021275,94
75,1970-01-01 09:16:00,0.034906125000000024,160
76,1970-01-01 09:17:00,0.017974590909090905,132
77,1970-01-01 09:18:00,0.021460117582417573,91
78,1970-01-01 09:19:00,0.017178261437908505,153
79,1970-01-01 09:20:00,0.023252220769230784,130
80,1970-01-01 09:21:00,0.025904497632372916,2323
81,1970-01-01 09:22:00,0.03059053018018019,222
82,1970-01-01 09:23:00,0.02679054393305419,1673
83,1970-01-01 09:24:00,0.027293681415929243,113
84,1970-01-01 09:25:00,0.025317641791044804,134
85,1970-01-01 09:26:00,0.0641316709531024,1322
86,1970-01-01 09:27:00,0.020346369047619033,84
87,1970-01-01 09:28:00,0.012883262499999912,216
88,1970-01-01 09:29:00,0.01628846046511622,215
89,1970-01-01 09:30:00,0.023517983050847475,118
90,1970-01-01 09:31:00,0.02887149142857145,175
91,1970-01-01 09:32:00,0.026445143730886873,327
92,1970-01-01 09:33:00,0.049400501418439755,141
93,1970-01-01 09:34:00,0.0576272612612613,111
94,1970-01-01 09:35:00,0.037893555014326674,349
95,1970-01-01 09:36:00,0.019561700934579422,107
96,1970-01-01 09:37:00,0.024459177888611492,1203
97,1970-01-01 09:38:00,0.024630510638297878,94
98,1970-01-01 09:39:00,0.01966390312499999,96
99,1970-01-01 09:40:00,0.017974015625000003,128
100,1970-01-01 09:41:00,0.013682346226415117,212
101,1970-01-01 09:42:00,0.012908228915662597,332
102,1970-01-01 09:43:00,0.007816898661710025,1345
103,1970-01-01 09:44:00,0.01076430617283958,405
104,1970-01-01 09:45:00,0.01826272709677431,310
105,1970-01-01 09:46:00,0.020987393939393924,99
106,1970-01-01 09:47:00,0.03576225767195775,189
107,1970-01-01 09:48:00,0.02256097304964552,282
108,1970-01-01 09:49:00,0.018427256331877806,229
109,1970-01-01 09:50:00,0.02184263707865167,89
110,1970-01-01 09:51:00,0.020982953403141446,191
111,1970-01-01 09:52:00,0.023829186160714364,224
112,1970-01-01 09:53:00,0.022688060728424112,1263
113,1970-01-01 09:54:00,0.014559767441860461,86
114,1970-01-01 09:55:00,0.025634299206349236,126
115,1970-01-01 09:56:00,0.01947629319371735,191
116,1970-01-01 09:57:00,0.022683111333333356,150
117,1970-01-01 09:58:00,0.012800478873239426,284
118,1970-01-01 09:59:00,0.0180589052980133,151
