,time,cpu,arrival_rate
39,1970-01-01 12:39:00,0.021005127173913028,92
40,1970-01-01 12:40:00,0.014337485029940113,167
41,1970-01-01 12:41:00,0.020243497413793117,116
42,1970-01-01 12:42:00,0.026010804347826075,184
43,1970-01-01 12:43:00,0.02334950253164555,79
44,1970-01-01 12:44:00,0.029801711538461555,104
45,1970-01-01 12:45:00,0.01565329749999998,120
46,1970-01-01 12:46:00,0.021442975268817194,93
47,1970-01-01 12:47:00,0.036605415514593155,1302
48,1970-01-01 12:48:00,0.020128246861924676,239
49,1970-01-01 12:49:00,0.010521849471831008,1136
50,1970-01-01 12:50:00,0.017408722222222207,72
51,1970-01-01 12:51:00,0.014881580136986292,146
52,1970-01-01 12:52:00,0.08354903948576758,1089
53,1970-01-01 12:53:00,0.03840953535353537,99
54,1970-01-01 12:54:00,0.07747004016393388,366
55,1970-01-01 12:55:00,0.02088137623762376,101
56,1970-01-01 12:56:00,0.02574813229166671,96
57,1970-01-01 12:57:00,0.01904375675675674,74
58,1970-01-01 12:58:00,0.022594753246753238,77
59,1970-01-01 12:59:00,0.0111438181818181,330
60,1970-01-01 13:00:00,0.022652752857142838,70
61,1970-01-01 13:01:00,0.026177471698113193,106
62,1970-01-01 13:02:00,0.014869252582159742,1065
63,1970-01-01 13:03:00,0.02197936285714284,70
64,1970-01-01 13:04:00,0.01018900000000002,176
65,1970-01-01 13:05:00,0.02576585826771631,1270
66,1970-01-01 13:06:00,0.019700217499999985,80
67,1970-01-01 13:07:00,0.014063951636363533,275
68,1970-01-01 13:08:00,0.009472037735849063,583
69,1970-01-01 13:09:00,0.025611015909090915,88
70,1970-01-01 13:10:00,0.025154107758620904,464
71,1970-01-01 13:11:00,0.02305918390804597,87
72,1970-01-01 13:12:00,0.015255126050420236,357
73,1970-01-01 13:13:00,0.038951355243445444,534
74,1970-01-01 13:14:00,0.03281513231578971,950
75,1970-01-01 13:15:00,0.03450129285714292,280
76,1970-01-01 13:16:00,0.0321845105263158,190
77,1970-01-01 13:17:00,0.03623871870824073,449
78,1970-01-01 13:18:00,0.05115943984962427,266
79,1970-01-01 13:19:00,0.027342049046320985,1468
80,1970-01-01 13:20:00,0.03671192741935488,124
81,1970-01-01 13:21:00,0.03428336837678727,1189
82,1970-01-01 13:22:00,0.035933226086956545,115
83,1970-01-01 13:23:00,0.1189593253024196,992
84,1970-01-01 13:24:00,0.03972161610091806,2180
85,1970-01-01 13:25:00,0.042772387943262505,141
86,1970-01-01 13:26:00,0.025222619655172578,290
87,1970-01-01 13:27:00,0.06243416428571434,280
88,1970-01-01 13:28:00,0.014965086294416324,591
89,1970-01-01 13:29:00,0.03487673161290331,155
90,1970-01-01 13:30:00,0.029356089494163497,257
91,1970-01-01 13:31:00,0.03443622826086968,184
92,1970-01-01 13:32:00,0.015454416927899587,638
93,1970-01-01 13:33:00,0.048363393112947364,363
94,1970-01-01 13:34:00,0.029307206349206336,63
95,1970-01-01 13:35:00,0.011291590400000022,625
96,1970-01-01 13:36:00,0.03740837500000006,200
97,1970-01-01 13:37:00,0.03498275169491531,118
98,1970-01-01 13:38:00,0.03249996774193556,186
99,1970-01-01 13:39:00,0.04190677551020419,147
100,1970-01-01 13:40:00,0.04297576729559758,159
101,1970-01-01 13:41:00,0.02636059398496244,133
102,1970-01-01 13:42:00,0.032860810473815665,1604
103,1970-01-01 13:43:00,0.009999591229385174,1334
104,1970-01-01 13:44:00,0.028898455357142833,112
105,1970-01-01 13:45:00,0.050178198550724716,138
106,1970-01-01 13:46:00,0.013843767401285366,1089
107,1970-01-01 13:47:00,0.035870432432432514,222
108,1970-01-01 13:48:00,0.04220717192307705,260
109,1970-01-01 13:49:00,0.040036110344827694,145
110,1970-01-01 13:50:00,0.03347587755102042,98
111,1970-01-01 13:51:00,0.03421730720000004,125
112,1970-01-01 13:52:00,0.03456496143958876,389
113,1970-01-01 13:53:00,0.035654098039215765,204
114,1970-01-01 13:54:00,0.030912549549549556,111
115,1970-01-01 13:55:00,0.07854588477732906,1235
116,1970-01-01 13:56:00,0.05279687154929565,355
117,1970-01-01 13:57:00,0.045830923529411885,170
118,1970-01-01 13:58:00,0.02964017449664445,298
119,1970-01-01 13:59:00,0.013987311538461611,520
