,time,cpu,arrival_rate
55,1970-01-01 10:55:00,0.029553919708029227,137
56,1970-01-01 10:56:00,0.04521134951456312,206
57,1970-01-01 10:57:00,0.030239148514851537,101
58,1970-01-01 10:58:00,0.02849837471910115,178
59,1970-01-01 10:59:00,0.028014894308942835,1230
60,1970-01-01 11:00:00,0.03883413935742962,249
61,1970-01-01 11:01:00,0.018231433179723554,217
62,1970-01-01 11:02:00,0.0434657500000001,200
63,1970-01-01 11:03:00,0.011820934683954596,617
64,1970-01-01 11:04:00,0.015562730882352927,136
65,1970-01-01 11:05:00,0.029896065128205234,195
66,1970-01-01 11:06:00,0.025259119047619055,84
67,1970-01-01 11:07:00,0.027757186440677997,118
68,1970-01-01 11:08:00,0.01932023140495868,121
69,1970-01-01 11:09:00,0.021403374489795925,98
70,1970-01-01 11:10:00,0.024618854460093913,213
71,1970-01-01 11:11:00,0.010779391785150055,633
72,1970-01-01 11:12:00,0.01858790266666665,75
73,1970-01-01 11:13:00,0.02416935555555556,90
74,1970-01-01 11:14:00,0.034249170408163304,98
75,1970-01-01 11:15:00,0.021498258620689666,116
76,1970-01-01 11:16:00,0.03665606349206355,252
77,1970-01-01 11:17:00,0.021827595238095215,84
78,1970-01-01 11:18:00,0.026880799099099087,111
79,1970-01-01 11:19:00,0.03930528512396673,484
80,1970-01-01 11:20:00,0.02023881172413797,145
81,1970-01-01 11:21:00,0.04674492634730543,167
82,1970-01-01 11:22:00,0.06548695592705278,1316
83,1970-01-01 11:23:00,0.020273561904761896,105
84,1970-01-01 11:24:00,0.023306768558951974,229
85,1970-01-01 11:25:00,0.0169535185185185,108
86,1970-01-01 11:26:00,0.024883782369146044,363
87,1970-01-01 11:27:00,0.018302644213265634,6152
88,1970-01-01 11:28:00,0.02561771809236994,4980
89,1970-01-01 11:29:00,0.016936528901734273,692
90,1970-01-01 11:30:00,0.018871760683760678,117
91,1970-01-01 11:31:00,0.02042847435897436,156
92,1970-01-01 11:32:00,0.013317617611159271,1147
93,1970-01-01 11:33:00,0.02499224324324325,111
94,1970-01-01 11:34:00,0.01323320764525977,981
95,1970-01-01 11:35:00,0.01837619347826088,138
96,1970-01-01 11:36:00,0.012988631717171841,495
97,1970-01-01 11:37:00,0.01044111943793901,427
98,1970-01-01 11:38:00,0.02124035443037974,79
99,1970-01-01 11:39:00,0.02379933865979388,194
100,1970-01-01 11:40:00,0.06223882054890991,1421
101,1970-01-01 11:41:00,0.010255628067226985,595
102,1970-01-01 11:42:00,0.015226486028789055,1181
103,1970-01-01 11:43:00,0.012420665738161328,1077
104,1970-01-01 11:44:00,0.010724950849761874,1471
105,1970-01-01 11:45:00,0.09507409054505112,899
106,1970-01-01 11:46:00,0.041702464566929186,127
107,1970-01-01 11:47:00,0.03646249138756,209
108,1970-01-01 11:48:00,0.023996505813953573,172
109,1970-01-01 11:49:00,0.010598468727004635,2718
110,1970-01-01 11:50:00,0.02066953846153845,65
111,1970-01-01 11:51:00,0.01650086101231202,731
112,1970-01-01 11:52:00,0.08073771506024101,166
113,1970-01-01 11:53:00,0.03194784658808937,1612
114,1970-01-01 11:54:00,0.030005543137254953,306
115,1970-01-01 11:55:00,0.008779652797202735,572
116,1970-01-01 11:56:00,0.013436167579908486,1095
117,1970-01-01 11:57:00,0.019808184992784618,693
118,1970-01-01 11:58:00,0.0254241051747312,1488
119,1970-01-01 11:59:00,0.05400230799536475,2589
