,time,cpu,arrival_rate
39,1970-01-01 14:39:00,0.02354311584158418,101
40,1970-01-01 14:40:00,0.024414689320388358,103
41,1970-01-01 14:41:00,0.0344530575596814,377
42,1970-01-01 14:42:00,0.02653889163879637,1495
43,1970-01-01 14:43:00,0.016173626530612436,490
44,1970-01-01 14:44:00,0.01582992156862743,102
45,1970-01-01 14:45:00,0.01550615273631847,201
46,1970-01-01 14:46:00,0.015861070000000053,200
47,1970-01-01 14:47:00,0.028063038461538483,104
48,1970-01-01 14:48:00,0.023536027027027156,259
49,1970-01-01 14:49:00,0.018095561643835606,73
50,1970-01-01 14:50:00,0.014715521276595757,188
51,1970-01-01 14:51:00,0.02164433764705881,85
52,1970-01-01 14:52:00,0.029308145077720234,386
53,1970-01-01 14:53:00,0.01728050666666677,450
54,1970-01-01 14:54:00,0.02073714666666665,75
55,1970-01-01 14:55:00,0.020249765517241374,145
56,1970-01-01 14:56:00,0.026394233576642417,274
57,1970-01-01 14:57:00,0.0086160928882438,689
58,1970-01-01 14:58:00,0.014456052910052914,189
59,1970-01-01 14:59:00,0.02106465420560749,214
60,1970-01-01 15:00:00,0.014334095000000113,320
61,1970-01-01 15:01:00,0.017341509210526306,76
62,1970-01-01 15:02:00,0.02119419673913042,92
63,1970-01-01 15:03:00,0.019858338333333433,420
64,1970-01-01 15:04:00,0.017454666666666657,75
65,1970-01-01 15:05:00,0.035430046242774606,173
66,1970-01-01 15:06:00,0.020513046511627893,86
67,1970-01-01 15:07:00,0.022999670103092777,97
68,1970-01-01 15:08:00,0.020258897093479444,1273
69,1970-01-01 15:09:00,0.025802546760563563,355
70,1970-01-01 15:10:00,0.0875738505952375,1848
71,1970-01-01 15:11:00,0.014996908947368416,190
72,1970-01-01 15:12:00,0.028633955555555535,90
73,1970-01-01 15:13:00,0.018998559440559427,143
74,1970-01-01 15:14:00,0.027160416129032278,93
75,1970-01-01 15:15:00,0.08713920696202508,316
76,1970-01-01 15:16:00,0.08708340066778075,1198
77,1970-01-01 15:17:00,0.03449580898876408,89
78,1970-01-01 15:18:00,0.0843587739341095,1032
79,1970-01-01 15:19:00,0.07476573582089564,603
80,1970-01-01 15:20:00,0.030340647398843915,173
81,1970-01-01 15:21:00,0.04406288614718626,231
82,1970-01-01 15:22:00,0.019067538135593323,236
83,1970-01-01 15:23:00,0.024559493670886057,79
84,1970-01-01 15:24:00,0.025807038461538496,104
85,1970-01-01 15:25:00,0.0809621679211469,558
86,1970-01-01 15:26:00,0.06513582153846256,1300
87,1970-01-01 15:27:00,0.021527592837910413,1857
88,1970-01-01 15:28:00,0.03406566262135904,412
89,1970-01-01 15:29:00,0.021553717948717972,117
90,1970-01-01 15:30:00,0.018806554216867454,83
91,1970-01-01 15:31:00,0.026806548768472913,203
92,1970-01-01 15:32:00,0.05800972854087355,4208
93,1970-01-01 15:33:00,0.04172422177215211,1185
94,1970-01-01 15:34:00,0.02232522010309286,194
95,1970-01-01 15:35:00,0.02611063768115941,69
96,1970-01-01 15:36:00,0.011907654867256673,339
97,1970-01-01 15:37:00,0.012936034771409767,1553
98,1970-01-01 15:38:00,0.027240580000000025,100
99,1970-01-01 15:39:00,0.035454012972973036,185
100,1970-01-01 15:40:00,0.0366944571428572,105
101,1970-01-01 15:41:00,0.021173154362416163,149
102,1970-01-01 15:42:00,0.02003427526132412,287
103,1970-01-01 15:43:00,0.00672607821663663,1671
104,1970-01-01 15:44:00,0.011765914893617026,188
105,1970-01-01 15:45:00,0.02104768417266189,139
106,1970-01-01 15:46:00,0.01775101904761904,105
107,1970-01-01 15:47:00,0.020610460784313913,408
108,1970-01-01 15:48:00,0.013660263157894445,1102
109,1970-01-01 15:49:00,0.018738023762376353,505
110,1970-01-01 15:50:00,0.01876061603053436,131
111,1970-01-01 15:51:00,0.07801415372617003,577
112,1970-01-01 15:52:00,0.025636000000000003,93
113,1970-01-01 15:53:00,0.035517753002610813,383
114,1970-01-01 15:54:00,0.027510100000000016,160
115,1970-01-01 15:55:00,0.026697017857142874,112
116,1970-01-01 15:56:00,0.02502840652722145,6741
117,1970-01-01 15:57:00,0.02543813868816149,3598
118,1970-01-01 15:58:00,0.023330306015037626,133
119,1970-01-01 15:59:00,0.01599420553359683,253
